lms_enrollment_fact_id,student_dim_id,course_dim_id,section_dim_id,teacher_dim_id,extraction_batch_id,source_system,school_year,canvas_course_id,course_id,section_id,teacher_id,sis_user_id,grade_level,enrollment_status,is_active_enrollment,reconciliation_status
119,183,7,22,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-022,TCH-005,SYN-SIS-000183,10,active,true,matched
120,185,7,22,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-022,TCH-005,SYN-SIS-000185,11,active,true,matched
121,187,7,22,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-022,TCH-005,SYN-SIS-000187,12,active,true,matched
122,214,7,22,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-022,TCH-005,SYN-SIS-000214,12,active,true,matched
123,248,7,22,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-022,TCH-005,SYN-SIS-000248,12,active,true,matched
124,277,7,22,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-022,TCH-005,SYN-SIS-000277,12,active,true,matched
125,10,7,23,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-023,TCH-005,SYN-SIS-000010,12,active,true,matched
126,26,7,23,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-023,TCH-005,SYN-SIS-000026,10,active,true,matched
127,36,7,23,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-023,TCH-005,SYN-SIS-000036,12,active,true,matched
128,68,7,23,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-023,TCH-005,SYN-SIS-000068,11,active,true,matched
129,93,7,23,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-023,TCH-005,SYN-SIS-000093,12,active,true,matched
130,139,7,23,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-023,TCH-005,SYN-SIS-000139,11,active,true,matched
131,141,7,23,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-023,TCH-005,SYN-SIS-000141,12,active,true,matched
132,163,7,23,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-023,TCH-005,SYN-SIS-000163,12,active,true,matched
133,210,7,23,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-023,TCH-005,SYN-SIS-000210,11,active,true,matched
134,226,7,23,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-023,TCH-005,SYN-SIS-000226,11,active,true,matched
135,239,7,23,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-023,TCH-005,SYN-SIS-000239,12,active,true,matched
136,247,7,23,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-023,TCH-005,SYN-SIS-000247,11,active,true,matched
137,5,7,24,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-024,TCH-005,SYN-SIS-000005,12,active,true,matched
138,9,7,24,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-024,TCH-005,SYN-SIS-000009,11,active,true,matched
139,67,7,24,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-024,TCH-005,SYN-SIS-000067,10,active,true,matched
140,101,7,24,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-024,TCH-005,SYN-SIS-000101,12,active,true,matched
141,125,7,24,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-024,TCH-005,SYN-SIS-000125,12,active,true,matched
142,138,7,24,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-024,TCH-005,SYN-SIS-000138,12,active,true,matched
143,144,7,24,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-024,TCH-005,SYN-SIS-000144,12,active,true,matched
144,162,7,24,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-024,TCH-005,SYN-SIS-000162,12,active,true,matched
145,194,7,24,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-024,TCH-005,SYN-SIS-000194,12,active,true,matched
146,223,7,24,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-024,TCH-005,SYN-SIS-000223,11,active,true,matched
147,233,7,24,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-024,TCH-005,SYN-SIS-000233,12,active,true,matched
148,262,7,24,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-AB-2025-2026,MATH-AP-CALC-AB,Y00-SEC-024,TCH-005,SYN-SIS-000262,11,active,true,matched
149,24,8,25,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-025,TCH-005,SYN-SIS-000024,12,active,true,matched
150,34,8,25,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-025,TCH-005,SYN-SIS-000034,12,active,true,matched
151,103,8,25,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-025,TCH-005,SYN-SIS-000103,12,active,true,matched
152,131,8,25,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-025,TCH-005,SYN-SIS-000131,12,active,true,matched
153,136,8,25,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-025,TCH-005,SYN-SIS-000136,11,active,true,matched
154,153,8,25,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-025,TCH-005,SYN-SIS-000153,12,active,true,matched
155,168,8,25,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-025,TCH-005,SYN-SIS-000168,12,active,true,matched
156,169,8,25,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-025,TCH-005,SYN-SIS-000169,12,active,true,matched
157,190,8,25,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-025,TCH-005,SYN-SIS-000190,12,active,true,matched
158,220,8,25,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-025,TCH-005,SYN-SIS-000220,11,active,true,matched
159,224,8,25,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-025,TCH-005,SYN-SIS-000224,12,active,true,matched
160,252,8,25,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-025,TCH-005,SYN-SIS-000252,12,active,true,matched
161,8,8,26,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-026,TCH-005,SYN-SIS-000008,11,active,true,matched
162,40,8,26,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-026,TCH-005,SYN-SIS-000040,12,active,true,matched
163,48,8,26,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-026,TCH-005,SYN-SIS-000048,12,active,true,matched
164,56,8,26,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-026,TCH-005,SYN-SIS-000056,12,active,true,matched
165,117,8,26,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-026,TCH-005,SYN-SIS-000117,12,active,true,matched
166,118,8,26,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-026,TCH-005,SYN-SIS-000118,12,active,true,matched
167,129,8,26,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-026,TCH-005,SYN-SIS-000129,12,active,true,matched
168,207,8,26,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-026,TCH-005,SYN-SIS-000207,12,active,true,matched
169,217,8,26,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-026,TCH-005,SYN-SIS-000217,12,active,true,matched
170,228,8,26,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-026,TCH-005,SYN-SIS-000228,11,active,true,matched
171,269,8,26,5,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-CALC-BC-2025-2026,MATH-AP-CALC-BC,Y00-SEC-026,TCH-005,SYN-SIS-000269,12,active,true,matched
172,21,5,16,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-016,TCH-004,SYN-SIS-000021,11,active,true,matched
173,28,5,16,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-016,TCH-004,SYN-SIS-000028,10,active,true,matched
174,37,5,16,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-016,TCH-004,SYN-SIS-000037,11,active,true,matched
175,41,5,16,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-016,TCH-004,SYN-SIS-000041,11,active,true,matched
176,42,5,16,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-016,TCH-004,SYN-SIS-000042,12,active,true,matched
177,49,5,16,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-016,TCH-004,SYN-SIS-000049,12,active,true,matched
178,74,5,16,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-016,TCH-004,SYN-SIS-000074,12,active,true,matched
179,152,5,16,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-016,TCH-004,SYN-SIS-000152,10,active,true,matched
180,259,5,16,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-016,TCH-004,SYN-SIS-000259,10,active,true,matched
181,284,5,16,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-016,TCH-004,SYN-SIS-000284,12,active,true,matched
182,51,5,17,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-017,TCH-004,SYN-SIS-000051,9,active,true,matched
183,60,5,17,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-017,TCH-004,SYN-SIS-000060,11,active,true,matched
184,99,5,17,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-017,TCH-004,SYN-SIS-000099,12,active,true,matched
185,123,5,17,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-017,TCH-004,SYN-SIS-000123,10,active,true,matched
186,199,5,17,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-017,TCH-004,SYN-SIS-000199,12,active,true,matched
187,201,5,17,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-017,TCH-004,SYN-SIS-000201,10,active,true,matched
188,240,5,17,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-017,TCH-004,SYN-SIS-000240,10,active,true,matched
189,245,5,17,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-017,TCH-004,SYN-SIS-000245,11,active,true,matched
190,258,5,17,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-017,TCH-004,SYN-SIS-000258,10,active,true,matched
191,282,5,17,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-017,TCH-004,SYN-SIS-000282,11,active,true,matched
192,11,5,18,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-018,TCH-004,SYN-SIS-000011,9,active,true,matched
193,53,5,18,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-018,TCH-004,SYN-SIS-000053,9,active,true,matched
194,73,5,18,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-018,TCH-004,SYN-SIS-000073,10,active,true,matched
195,78,5,18,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-018,TCH-004,SYN-SIS-000078,10,active,true,matched
196,80,5,18,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-018,TCH-004,SYN-SIS-000080,10,active,true,matched
197,102,5,18,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-018,TCH-004,SYN-SIS-000102,12,active,true,matched
198,161,5,18,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-018,TCH-004,SYN-SIS-000161,11,active,true,matched
199,176,5,18,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-018,TCH-004,SYN-SIS-000176,10,active,true,matched
200,211,5,18,4,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-AP-PRECALC-2025-2026,MATH-AP-PRECALC,Y00-SEC-018,TCH-004,SYN-SIS-000211,11,active,true,matched
201,25,2,3,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-003,TCH-002,SYN-SIS-000025,9,active,true,matched
202,62,2,3,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-003,TCH-002,SYN-SIS-000062,9,active,true,matched
203,72,2,3,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-003,TCH-002,SYN-SIS-000072,11,active,true,matched
204,111,2,3,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-003,TCH-002,SYN-SIS-000111,9,active,true,matched
205,149,2,3,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-003,TCH-002,SYN-SIS-000149,9,active,true,matched
206,170,2,3,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-003,TCH-002,SYN-SIS-000170,9,active,true,matched
207,184,2,3,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-003,TCH-002,SYN-SIS-000184,9,active,true,matched
208,200,2,3,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-003,TCH-002,SYN-SIS-000200,9,active,true,matched
209,213,2,3,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-003,TCH-002,SYN-SIS-000213,11,active,true,matched
210,215,2,3,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-003,TCH-002,SYN-SIS-000215,9,active,true,matched
211,260,2,3,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-003,TCH-002,SYN-SIS-000260,9,active,true,matched
212,283,2,3,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-003,TCH-002,SYN-SIS-000283,9,active,true,matched
213,47,2,4,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-004,TCH-002,SYN-SIS-000047,11,active,true,matched
214,84,2,4,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-004,TCH-002,SYN-SIS-000084,9,active,true,matched
215,110,2,4,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-004,TCH-002,SYN-SIS-000110,10,active,true,matched
216,122,2,4,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-004,TCH-002,SYN-SIS-000122,10,active,true,matched
217,195,2,4,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-004,TCH-002,SYN-SIS-000195,9,active,true,matched
218,208,2,4,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-004,TCH-002,SYN-SIS-000208,9,active,true,matched
219,261,2,4,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-004,TCH-002,SYN-SIS-000261,9,active,true,matched
220,265,2,4,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-004,TCH-002,SYN-SIS-000265,9,active,true,matched
221,267,2,4,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-004,TCH-002,SYN-SIS-000267,10,active,true,matched
222,268,2,4,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-004,TCH-002,SYN-SIS-000268,9,active,true,matched
223,270,2,4,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-004,TCH-002,SYN-SIS-000270,9,active,true,matched
224,285,2,4,2,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-004,TCH-002,SYN-SIS-000285,11,active,true,matched
225,19,2,5,1,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-005,TCH-001,SYN-SIS-000019,9,active,true,matched
226,22,2,5,1,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-005,TCH-001,SYN-SIS-000022,9,active,true,matched
227,119,2,5,1,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-005,TCH-001,SYN-SIS-000119,9,active,true,matched
228,126,2,5,1,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-005,TCH-001,SYN-SIS-000126,9,active,true,matched
229,150,2,5,1,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-005,TCH-001,SYN-SIS-000150,9,active,true,matched
230,157,2,5,1,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-005,TCH-001,SYN-SIS-000157,9,active,true,matched
231,165,2,5,1,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-005,TCH-001,SYN-SIS-000165,10,active,true,matched
232,167,2,5,1,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-005,TCH-001,SYN-SIS-000167,9,active,true,matched
233,198,2,5,1,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-005,TCH-001,SYN-SIS-000198,10,active,true,matched
234,206,2,5,1,synthetic_canvas_profile_extract_v2,synthetic_canvas,2025-2026,SYN-CANVAS-MATH-GEOM-2025-2026,MATH-GEOM,Y00-SEC-005,TCH-001,SYN-SIS-000206,9,active,true,matched
